Time,Queue 0 Product 0,Queue 0 Product 1,Queue 1 Product 0,Queue 1 Product 1,Queue 2 Product 0,Queue 2 Product 1,Queue 3 Product 0,Queue 3 Product 1,Demand Queue Product 0,Demand Queue Product 1,Machine 1 Current Product,Machine 3 Current Product
17910,2,2,0,0,0,0,0,0,2,2,1,1
17911,2,2,0,0,0,0,0,0,2,2,1,1
17912,2,2,0,0,0,0,0,0,2,2,1,1
17913,2,2,0,0,0,0,0,0,2,2,1,1
17914,2,2,0,0,0,0,0,0,2,2,1,1
17915,2,2,0,0,0,0,0,0,2,2,1,1
17916,2,2,0,0,0,0,0,0,2,2,1,1
17917,2,2,0,0,0,0,0,0,2,2,1,1
17918,2,2,0,0,0,0,0,0,2,2,1,1
17919,2,2,0,0,0,0,0,0,2,2,1,1
17920,2,2,0,0,0,0,0,0,2,2,1,1
17921,2,2,0,0,0,0,0,0,2,2,1,1
17922,2,2,0,0,0,0,0,0,2,2,1,1
17923,2,2,0,0,0,0,0,0,2,2,1,1
17924,2,2,0,0,0,0,0,0,2,2,1,1
17925,2,2,0,0,0,0,0,0,2,2,1,1
17926,2,2,0,0,0,0,0,0,2,2,1,1
17927,2,2,0,0,0,0,0,0,2,2,1,1
17928,2,2,0,0,0,0,0,0,2,2,1,1
17929,2,2,0,0,0,0,0,0,2,2,1,1
17930,2,2,0,0,0,0,0,0,2,2,1,1
17931,2,2,0,0,0,0,0,0,2,2,1,1
17932,2,2,0,0,0,0,0,0,2,2,1,1
17933,2,2,0,0,0,0,0,0,2,2,1,1
17934,2,2,0,0,0,0,0,0,2,2,1,1
17935,2,2,0,0,0,0,0,0,2,2,1,1
17936,2,2,0,0,0,0,0,0,2,2,1,1
17937,2,2,0,0,0,0,0,0,2,2,1,1
17938,2,2,0,0,0,0,0,0,2,2,1,1
17939,2,2,0,0,0,0,0,0,2,2,1,1
17940,2,2,0,0,0,0,0,0,2,2,1,1
17941,2,2,0,0,0,0,0,0,2,2,1,1
17942,2,2,0,0,0,0,0,0,2,2,1,1
17943,2,2,0,0,0,0,0,0,2,2,1,1
17944,2,2,0,0,0,0,0,0,2,2,1,1
17945,2,2,0,0,0,0,0,0,2,2,1,1
17946,2,2,0,0,0,0,0,0,2,2,1,1
17947,2,2,0,0,0,0,0,0,2,2,1,1
17948,2,2,0,0,0,0,0,0,2,2,1,1
17949,2,2,0,0,0,0,0,0,2,2,1,1
17950,2,2,0,0,0,0,0,0,2,2,1,1
17951,2,2,0,0,0,0,0,0,2,2,1,1
17952,2,2,0,0,0,0,0,0,2,2,1,1
17953,2,2,0,0,0,0,0,0,2,2,1,1
17954,2,2,0,0,0,0,0,0,2,2,1,1
17955,2,2,0,0,0,0,0,0,2,2,1,1
17956,2,2,0,0,0,0,0,0,2,2,1,1
17957,2,2,0,0,0,0,0,0,2,2,1,1
17958,2,2,0,0,0,0,0,0,2,2,1,1
17959,2,2,0,0,0,0,0,0,2,2,1,1
17960,2,2,0,0,0,0,0,0,2,2,1,1
17961,2,2,0,0,0,0,0,0,2,2,1,1
17962,2,2,0,0,0,0,0,0,2,2,1,1
17963,2,2,0,0,0,0,0,0,2,2,1,1
17964,2,2,0,0,0,0,0,0,2,2,1,1
17965,2,2,0,0,0,0,0,0,2,2,1,1
17966,2,2,0,0,0,0,0,0,2,2,1,1
17967,2,2,0,0,0,0,0,0,2,2,1,1
17968,2,2,0,0,0,0,0,0,2,2,1,1
17969,2,2,0,0,0,0,0,0,2,2,1,1
17970,2,2,0,0,0,0,0,0,2,2,1,1
17971,2,2,0,0,0,0,0,0,2,2,1,1
17972,2,2,0,0,0,0,0,0,2,2,1,1
17973,2,2,0,0,0,0,0,0,2,2,1,1
17974,2,2,0,0,0,0,0,0,2,2,1,1
17975,2,2,0,0,0,0,0,0,2,2,1,1
17976,2,2,0,0,0,0,0,0,2,2,1,1
17977,2,2,0,0,0,0,0,0,2,2,1,1
17978,2,2,0,0,0,0,0,0,2,2,1,1
17979,2,2,0,0,0,0,0,0,2,2,1,1
17980,2,2,0,0,0,0,0,0,2,2,1,1
17981,2,2,0,0,0,0,0,0,2,2,1,1
17982,2,2,0,0,0,0,0,0,2,2,1,1
17983,2,2,0,0,0,0,0,0,2,2,1,1
17984,2,2,0,0,0,0,0,0,2,2,1,1
17985,2,2,0,0,0,0,0,0,2,2,1,1
17986,2,2,0,0,0,0,0,0,2,2,1,1
17987,2,2,0,0,0,0,0,0,2,2,1,1
17988,2,2,0,0,0,0,0,0,2,2,1,1
17989,2,2,0,0,0,0,0,0,2,2,1,1
17990,2,2,0,0,0,0,0,0,2,2,1,1
17991,2,2,0,0,0,0,0,0,2,2,1,1
17992,2,2,0,0,0,0,0,0,2,2,1,1
17993,2,2,0,0,0,0,0,0,2,2,1,1
17994,2,2,0,0,0,0,0,0,2,2,1,1
17995,2,2,0,0,0,0,0,0,2,2,1,1
17996,2,2,0,0,0,0,0,0,2,2,1,1
17997,2,2,0,0,0,0,0,0,2,2,1,1
17998,2,2,0,0,0,0,0,0,2,2,1,1
17999,2,2,0,0,0,0,0,0,2,2,1,1
18000,2,2,0,0,0,0,0,0,2,2,1,1
18001,2,2,0,0,0,0,0,0,2,2,1,1
18002,2,2,0,0,0,0,0,0,2,2,1,1
18003,2,2,0,0,0,0,0,0,2,2,1,1
18004,2,2,0,0,0,0,0,0,2,2,1,1
18005,2,2,0,0,0,0,0,0,2,2,1,1
18006,2,2,0,0,0,0,0,0,2,2,1,1
18007,2,2,0,0,0,0,0,0,2,2,1,1
18008,2,2,0,0,0,0,0,0,2,2,1,1
18009,2,2,0,0,0,0,0,0,2,2,1,1
18010,2,2,0,0,0,0,0,0,2,2,1,1
18011,2,2,0,0,0,0,0,0,2,2,1,1
18012,2,2,0,0,0,0,0,0,2,2,1,1
18013,2,2,0,0,0,0,0,0,2,2,1,1
18014,2,2,0,0,0,0,0,0,2,2,1,1
18015,2,2,0,0,0,0,0,0,2,2,1,1
18016,2,2,0,0,0,0,0,0,2,2,1,1
18017,2,2,0,0,0,0,0,0,2,2,1,1
18018,2,2,0,0,0,0,0,0,2,2,1,1
18019,2,2,0,0,0,0,0,0,2,2,1,1
18020,2,2,0,0,0,0,0,0,2,2,1,1
18021,2,2,0,0,0,0,0,0,2,2,1,1
18022,2,2,0,0,0,0,0,0,2,2,1,1
18023,2,2,0,0,0,0,0,0,2,2,1,1
18024,2,2,0,0,0,0,0,0,2,2,1,1
18025,2,2,0,0,0,0,0,0,2,2,1,1
18026,2,2,0,0,0,0,0,0,2,2,1,1
18027,2,2,0,0,0,0,0,0,2,2,1,1
18028,2,2,0,0,0,0,0,0,2,2,1,1
18029,2,2,0,0,0,0,0,0,2,2,1,1
18030,2,2,0,0,0,0,0,0,2,2,1,1
18031,2,2,0,0,0,0,0,0,2,2,1,1
18032,2,2,0,0,0,0,0,0,2,2,1,1
18033,2,2,0,0,0,0,0,0,2,2,1,1
18034,2,2,0,0,0,0,0,0,2,2,1,1
18035,2,2,0,0,0,0,0,0,2,2,1,1
18036,2,2,0,0,0,0,0,0,2,2,1,1
18037,2,2,0,0,0,0,0,0,2,2,1,1
18038,2,2,0,0,0,0,0,0,2,2,1,1
18039,2,2,0,0,0,0,0,0,2,2,1,1
18040,2,2,0,0,0,0,0,0,2,2,1,1
18041,2,2,0,0,0,0,0,0,2,2,1,1
18042,2,2,0,0,0,0,0,0,2,2,1,1
18043,2,2,0,0,0,0,0,0,2,2,1,1
18044,2,2,0,0,0,0,0,0,2,2,1,1
18045,2,2,0,0,0,0,0,0,2,2,1,1
18046,2,2,0,0,0,0,0,0,2,2,1,1
18047,2,2,0,0,0,0,0,0,2,2,1,1
18048,2,2,0,0,0,0,0,0,2,2,1,1
18049,2,2,0,0,0,0,0,0,2,2,1,1
18050,2,2,0,0,0,0,0,0,2,2,1,1
18051,2,2,0,0,0,0,0,0,2,2,1,1
18052,2,2,0,0,0,0,0,0,2,2,1,1
18053,2,2,0,0,0,0,0,0,2,2,1,1
18054,2,2,0,0,0,0,0,0,2,2,1,1
18055,2,2,0,0,0,0,0,0,2,2,1,1
18056,2,2,0,0,0,0,0,0,2,2,1,1
18057,2,2,0,0,0,0,0,0,2,2,1,1
18058,2,2,0,0,0,0,0,0,2,2,1,1
18059,2,2,0,0,0,0,0,0,2,2,1,1
18060,2,2,0,0,0,0,0,0,2,2,1,1
18061,2,2,0,0,0,0,0,0,2,2,1,1
18062,2,2,0,0,0,0,0,0,2,2,1,1
18063,2,2,0,0,0,0,0,0,2,2,1,1
18064,2,2,0,0,0,0,0,0,2,2,1,1
18065,2,2,0,0,0,0,0,0,2,2,1,1
18066,2,2,0,0,0,0,0,0,2,2,1,1
18067,2,2,0,0,0,0,0,0,2,2,1,1
18068,2,2,0,0,0,0,0,0,2,2,1,1
18069,2,2,0,0,0,0,0,0,2,2,1,1
18070,2,2,0,0,0,0,0,0,2,2,1,1
18071,2,2,0,0,0,0,0,0,2,2,1,1
18072,2,2,0,0,0,0,0,0,2,2,1,1
18073,2,2,0,0,0,0,0,0,2,2,1,1
18074,2,2,0,0,0,0,0,0,2,2,1,1
18075,2,2,0,0,0,0,0,0,2,2,1,1
18076,2,2,0,0,0,0,0,0,2,2,1,1
18077,2,2,0,0,0,0,0,0,2,2,1,1
18078,2,2,0,0,0,0,0,0,2,2,1,1
18079,2,2,0,0,0,0,0,0,2,2,1,1
18080,2,2,0,0,0,0,0,0,2,2,1,1
18081,2,2,0,0,0,0,0,0,2,2,1,1
18082,2,2,0,0,0,0,0,0,2,2,1,1
18083,2,2,0,0,0,0,0,0,2,2,1,1
18084,2,2,0,0,0,0,0,0,2,2,1,1
18085,2,2,0,0,0,0,0,0,2,2,1,1
18086,2,2,0,0,0,0,0,0,2,2,1,1
18087,2,2,0,0,0,0,0,0,2,2,1,1
18088,2,2,0,0,0,0,0,0,2,2,1,1
18089,2,2,0,0,0,0,0,0,2,2,1,1
18090,2,2,0,0,0,0,0,0,2,2,1,1
18091,2,2,0,0,0,0,0,0,2,2,1,1
18092,2,2,0,0,0,0,0,0,2,2,1,1
18093,2,2,0,0,0,0,0,0,2,2,1,1
18094,2,2,0,0,0,0,0,0,2,2,1,1
18095,2,2,0,0,0,0,0,0,2,2,1,1
18096,2,2,0,0,0,0,0,0,2,2,1,1
18097,2,2,0,0,0,0,0,0,2,2,1,1
18098,2,2,0,0,0,0,0,0,2,2,1,1
18099,2,2,0,0,0,0,0,0,2,2,1,1
18100,2,2,0,0,0,0,0,0,2,2,1,1
18101,2,2,0,0,0,0,0,0,2,2,1,1
18102,2,2,0,0,0,0,0,0,2,2,1,1
18103,2,2,0,0,0,0,0,0,2,2,1,1
18104,2,2,0,0,0,0,0,0,2,2,1,1
18105,2,2,0,0,0,0,0,0,2,2,1,1
18106,2,2,0,0,0,0,0,0,2,2,1,1
18107,2,2,0,0,0,0,0,0,2,2,1,1
18108,2,2,0,0,0,0,0,0,2,2,1,1
18109,2,2,0,0,0,0,0,0,2,2,1,1
18110,2,2,0,0,0,0,0,0,2,2,1,1
18111,2,2,0,0,0,0,0,0,2,2,1,1
18112,2,2,0,0,0,0,0,0,2,2,1,1
18113,2,2,0,0,0,0,0,0,2,2,1,1
18114,2,2,0,0,0,0,0,0,2,2,1,1
18115,2,2,0,0,0,0,0,0,2,2,1,1
18116,2,2,0,0,0,0,0,0,2,2,1,1
18117,2,2,0,0,0,0,0,0,2,2,1,1
18118,2,2,0,0,0,0,0,0,2,2,1,1
18119,2,2,0,0,0,0,0,0,2,2,1,1
18120,2,2,0,0,0,0,0,0,2,2,1,1
18121,2,2,0,0,0,0,0,0,2,2,1,1
18122,2,2,0,0,0,0,0,0,2,2,1,1
18123,2,2,0,0,0,0,0,0,2,2,1,1
18124,2,2,0,0,0,0,0,0,2,2,1,1
18125,2,2,0,0,0,0,0,0,2,2,1,1
18126,2,2,0,0,0,0,0,0,2,2,1,1
18127,2,2,0,0,0,0,0,0,2,2,1,1
18128,2,2,0,0,0,0,0,0,2,2,1,1
18129,2,2,0,0,0,0,0,0,2,2,1,1
18130,2,2,0,0,0,0,0,0,2,2,1,1
18131,2,2,0,0,0,0,0,0,2,2,1,1
18132,2,2,0,0,0,0,0,0,2,2,1,1
18133,2,2,0,0,0,0,0,0,2,2,1,1
18134,2,2,0,0,0,0,0,0,2,2,1,1
18135,2,2,0,0,0,0,0,0,2,2,1,1
18136,2,2,0,0,0,0,0,0,2,2,1,1
18137,2,2,0,0,0,0,0,0,2,2,1,1
18138,2,2,0,0,0,0,0,0,2,2,1,1
18139,2,2,0,0,0,0,0,0,2,2,1,1
18140,2,2,0,0,0,0,0,0,2,2,1,1
18141,2,2,0,0,0,0,0,0,2,2,1,1
18142,2,2,0,0,0,0,0,0,2,2,1,1
18143,2,2,0,0,0,0,0,0,2,2,1,1
18144,2,2,0,0,0,0,0,0,2,2,1,1
18145,2,2,0,0,0,0,0,0,2,2,1,1
18146,2,2,0,0,0,0,0,0,2,2,1,1
18147,2,2,0,0,0,0,0,0,2,2,1,1
18148,2,2,0,0,0,0,0,0,2,2,1,1
18149,2,2,0,0,0,0,0,0,2,2,1,1
18150,2,2,0,0,0,0,0,0,2,2,1,1
18151,2,2,0,0,0,0,0,0,2,2,1,1
18152,2,2,0,0,0,0,0,0,2,2,1,1
18153,2,2,0,0,0,0,0,0,2,2,1,1
18154,2,2,0,0,0,0,0,0,2,2,1,1
18155,2,2,0,0,0,0,0,0,2,2,1,1
18156,2,2,0,0,0,0,0,0,2,2,1,1
18157,2,2,0,0,0,0,0,0,2,2,1,1
18158,2,2,0,0,0,0,0,0,2,2,1,1
18159,2,2,0,0,0,0,0,0,2,2,1,1
18160,2,2,0,0,0,0,0,0,2,2,1,1
18161,2,2,0,0,0,0,0,0,2,2,1,1
18162,2,2,0,0,0,0,0,0,2,2,1,1
18163,2,2,0,0,0,0,0,0,2,2,1,1
18164,2,2,0,0,0,0,0,0,2,2,1,1
18165,2,2,0,0,0,0,0,0,2,2,1,1
18166,2,2,0,0,0,0,0,0,2,2,1,1
18167,2,2,0,0,0,0,0,0,2,2,1,1
18168,2,2,0,0,0,0,0,0,2,2,1,1
18169,2,2,0,0,0,0,0,0,2,2,1,1
18170,2,2,0,0,0,0,0,0,2,2,1,1
18171,2,2,0,0,0,0,0,0,2,2,1,1
18172,2,2,0,0,0,0,0,0,2,2,1,1
18173,2,2,0,0,0,0,0,0,2,2,1,1
18174,2,2,0,0,0,0,0,0,2,2,1,1
18175,2,2,0,0,0,0,0,0,2,2,1,1
18176,2,2,0,0,0,0,0,0,2,2,1,1
18177,2,2,0,0,0,0,0,0,2,2,1,1
18178,2,2,0,0,0,0,0,0,2,2,1,1
18179,2,2,0,0,0,0,0,0,2,2,1,1
18180,2,2,0,0,0,0,0,0,2,2,1,1
18181,2,2,0,0,0,0,0,0,2,2,1,1
18182,2,2,0,0,0,0,0,0,2,2,1,1
18183,2,2,0,0,0,0,0,0,2,2,1,1
18184,2,2,0,0,0,0,0,0,2,2,1,1
18185,2,2,0,0,0,0,0,0,2,2,1,1
18186,2,2,0,0,0,0,0,0,2,2,1,1
18187,2,2,0,0,0,0,0,0,2,2,1,1
18188,2,2,0,0,0,0,0,0,2,2,1,1
18189,2,2,0,0,0,0,0,0,2,2,1,1
18190,2,2,0,0,0,0,0,0,2,2,1,1
18191,2,2,0,0,0,0,0,0,2,2,1,1
18192,2,2,0,0,0,0,0,0,2,2,1,1
18193,2,2,0,0,0,0,0,0,2,2,1,1
18194,2,2,0,0,0,0,0,0,2,2,1,1
18195,2,2,0,0,0,0,0,0,2,2,1,1
18196,2,2,0,0,0,0,0,0,2,2,1,1
18197,2,2,0,0,0,0,0,0,2,2,1,1
18198,2,2,0,0,0,0,0,0,2,2,1,1
18199,2,2,0,0,0,0,0,0,2,2,1,1
18200,2,2,0,0,0,0,0,0,2,2,1,1
18201,2,2,0,0,0,0,0,0,2,2,1,1
18202,2,2,0,0,0,0,0,0,2,2,1,1
18203,2,2,0,0,0,0,0,0,2,2,1,1
18204,2,2,0,0,0,0,0,0,2,2,1,1
18205,2,2,0,0,0,0,0,0,2,2,1,1
18206,2,2,0,0,0,0,0,0,2,2,1,1
18207,2,2,0,0,0,0,0,0,2,2,1,1
18208,2,2,0,0,0,0,0,0,2,2,1,1
18209,2,2,0,0,0,0,0,0,2,2,1,1
18210,2,2,0,0,0,0,0,0,2,2,1,1
18211,2,2,0,0,0,0,0,0,2,2,1,1
18212,2,2,0,0,0,0,0,0,2,2,1,1
18213,2,2,0,0,0,0,0,0,2,2,1,1
18214,2,2,0,0,0,0,0,0,2,2,1,1
18215,2,2,0,0,0,0,0,0,2,2,1,1
18216,2,2,0,0,0,0,0,0,2,2,1,1
18217,2,2,0,0,0,0,0,0,2,2,1,1
18218,2,2,0,0,0,0,0,0,2,2,1,1
18219,2,2,0,0,0,0,0,0,2,2,1,1
18220,2,2,0,0,0,0,0,0,2,2,1,1
18221,2,2,0,0,0,0,0,0,2,2,1,1
18222,2,2,0,0,0,0,0,0,2,2,1,1
18223,2,2,0,0,0,0,0,0,2,2,1,1
18224,2,2,0,0,0,0,0,0,2,2,1,1
18225,2,2,0,0,0,0,0,0,2,2,1,1
18226,2,2,0,0,0,0,0,0,2,2,1,1
18227,2,2,0,0,0,0,0,0,2,2,1,1
18228,2,2,0,0,0,0,0,0,2,2,1,1
18229,2,2,0,0,0,0,0,0,2,2,1,1
18230,2,2,0,0,0,0,0,0,2,2,1,1
18231,2,2,0,0,0,0,0,0,2,2,1,1
18232,2,2,0,0,0,0,0,0,2,2,1,1
18233,2,2,0,0,0,0,0,0,2,2,1,1
18234,2,2,0,0,0,0,0,0,2,2,1,1
18235,2,2,0,0,0,0,0,0,2,2,1,1
18236,2,2,0,0,0,0,0,0,2,2,1,1
18237,2,2,0,0,0,0,0,0,2,2,1,1
18238,2,2,0,0,0,0,0,0,2,2,1,1
18239,2,2,0,0,0,0,0,0,2,2,1,1
18240,2,2,0,0,0,0,0,0,2,2,1,1
18241,2,2,0,0,0,0,0,0,2,2,1,1
18242,2,2,0,0,0,0,0,0,2,2,1,1
18243,2,2,0,0,0,0,0,0,2,2,1,1
18244,2,2,0,0,0,0,0,0,2,2,1,1
18245,2,2,0,0,0,0,0,0,2,2,1,1
18246,2,2,0,0,0,0,0,0,2,2,1,1
18247,2,2,0,0,0,0,0,0,2,2,1,1
18248,2,2,0,0,0,0,0,0,2,2,1,1
18249,2,2,0,0,0,0,0,0,2,2,1,1
18250,2,2,0,0,0,0,0,0,2,2,1,1
18251,2,2,0,0,0,0,0,0,2,2,1,1
18252,2,2,0,0,0,0,0,0,2,2,1,1
18253,2,2,0,0,0,0,0,0,2,2,1,1
18254,2,2,0,0,0,0,0,0,2,2,1,1
18255,2,2,0,0,0,0,0,0,2,2,1,1
18256,2,2,0,0,0,0,0,0,2,2,1,1
18257,2,2,0,0,0,0,0,0,2,2,1,1
18258,2,2,0,0,0,0,0,0,2,2,1,1
18259,2,2,0,0,0,0,0,0,2,2,1,1
18260,2,2,0,0,0,0,0,0,2,2,1,1
18261,2,2,0,0,0,0,0,0,2,2,1,1
18262,2,2,0,0,0,0,0,0,2,2,1,1
18263,2,2,0,0,0,0,0,0,2,2,1,1
18264,2,2,0,0,0,0,0,0,2,2,1,1
18265,2,2,0,0,0,0,0,0,2,2,1,1
18266,2,2,0,0,0,0,0,0,2,2,1,1
18267,2,2,0,0,0,0,0,0,2,2,1,1
18268,2,2,0,0,0,0,0,0,2,2,1,1
18269,2,2,0,0,0,0,0,0,2,2,1,1
18270,2,2,0,0,0,0,0,0,2,2,1,1
18271,2,2,0,0,0,0,0,0,2,2,1,1
18272,2,2,0,0,0,0,0,0,2,2,1,1
18273,2,2,0,0,0,0,0,0,2,2,1,1
18274,2,2,0,0,0,0,0,0,2,2,1,1
18275,2,2,0,0,0,0,0,0,2,2,1,1
18276,2,2,0,0,0,0,0,0,2,2,1,1
18277,2,2,0,0,0,0,0,0,2,2,1,1
18278,2,2,0,0,0,0,0,0,2,2,1,1
18279,2,2,0,0,0,0,0,0,2,2,1,1
18280,2,2,0,0,0,0,0,0,2,2,1,1
18281,2,2,0,0,0,0,0,0,2,2,1,1
18282,2,2,0,0,0,0,0,0,2,2,1,1
18283,2,2,0,0,0,0,0,0,2,2,1,1
18284,2,2,0,0,0,0,0,0,2,2,1,1
18285,2,2,0,0,0,0,0,0,2,2,1,1
18286,2,2,0,0,0,0,0,0,2,2,1,1
18287,2,2,0,0,0,0,0,0,2,2,1,1
18288,2,2,0,0,0,0,0,0,2,2,1,1
18289,2,2,0,0,0,0,0,0,2,2,1,1
18290,2,2,0,0,0,0,0,0,2,2,1,1
18291,2,2,0,0,0,0,0,0,2,2,1,1
18292,2,2,0,0,0,0,0,0,2,2,1,1
18293,2,2,0,0,0,0,0,0,2,2,1,1
18294,2,2,0,0,0,0,0,0,2,2,1,1
18295,2,2,0,0,0,0,0,0,2,2,1,1
18296,2,2,0,0,0,0,0,0,2,2,1,1
18297,2,2,0,0,0,0,0,0,2,2,1,1
18298,2,2,0,0,0,0,0,0,2,2,1,1
18299,2,2,0,0,0,0,0,0,2,2,1,1
18300,2,2,0,0,0,0,0,0,2,2,1,1
18301,2,2,0,0,0,0,0,0,2,2,1,1
18302,2,2,0,0,0,0,0,0,2,2,1,1
18303,2,2,0,0,0,0,0,0,2,2,1,1
18304,2,2,0,0,0,0,0,0,2,2,1,1
18305,2,2,0,0,0,0,0,0,2,2,1,1
18306,2,2,0,0,0,0,0,0,2,2,1,1
18307,2,2,0,0,0,0,0,0,2,2,1,1
18308,2,2,0,0,0,0,0,0,2,2,1,1
18309,2,2,0,0,0,0,0,0,2,2,1,1
18310,2,2,0,0,0,0,0,0,2,2,1,1
18311,2,2,0,0,0,0,0,0,2,2,1,1
18312,2,2,0,0,0,0,0,0,2,2,1,1
18313,2,2,0,0,0,0,0,0,2,2,1,1
18314,2,2,0,0,0,0,0,0,2,2,1,1
18315,2,2,0,0,0,0,0,0,2,2,1,1
18316,2,2,0,0,0,0,0,0,2,2,1,1
18317,2,2,0,0,0,0,0,0,2,2,1,1
18318,2,2,0,0,0,0,0,0,2,2,1,1
18319,2,2,0,0,0,0,0,0,2,2,1,1
18320,2,2,0,0,0,0,0,0,2,2,1,1
18321,2,2,0,0,0,0,0,0,2,2,1,1
18322,2,2,0,0,0,0,0,0,2,2,1,1
18323,2,2,0,0,0,0,0,0,2,2,1,1
18324,2,2,0,0,0,0,0,0,2,2,1,1
18325,2,2,0,0,0,0,0,0,2,2,1,1
18326,2,2,0,0,0,0,0,0,2,2,1,1
18327,2,2,0,0,0,0,0,0,2,2,1,1
18328,2,2,0,0,0,0,0,0,2,2,1,1
18329,2,2,0,0,0,0,0,0,2,2,1,1
18330,2,2,0,0,0,0,0,0,2,2,1,1
18331,2,2,0,0,0,0,0,0,2,2,1,1
18332,2,2,0,0,0,0,0,0,2,2,1,1
18333,2,2,0,0,0,0,0,0,2,2,1,1
18334,2,2,0,0,0,0,0,0,2,2,1,1
18335,2,2,0,0,0,0,0,0,2,2,1,1
18336,2,2,0,0,0,0,0,0,2,2,1,1
18337,2,2,0,0,0,0,0,0,2,2,1,1
18338,2,2,0,0,0,0,0,0,2,2,1,1
18339,2,2,0,0,0,0,0,0,2,2,1,1
18340,2,2,0,0,0,0,0,0,2,2,1,1
18341,2,2,0,0,0,0,0,0,2,2,1,1
18342,2,2,0,0,0,0,0,0,2,2,1,1
18343,2,2,0,0,0,0,0,0,2,2,1,1
18344,2,2,0,0,0,0,0,0,2,2,1,1
18345,2,2,0,0,0,0,0,0,2,2,1,1
18346,2,2,0,0,0,0,0,0,2,2,1,1
18347,2,2,0,0,0,0,0,0,2,2,1,1
18348,2,2,0,0,0,0,0,0,2,2,1,1
18349,2,2,0,0,0,0,0,0,2,2,1,1
18350,2,2,0,0,0,0,0,0,2,2,1,1
18351,2,2,0,0,0,0,0,0,2,2,1,1
18352,2,2,0,0,0,0,0,0,2,2,1,1
18353,2,2,0,0,0,0,0,0,2,2,1,1
18354,2,2,0,0,0,0,0,0,2,2,1,1
18355,2,2,0,0,0,0,0,0,2,2,1,1
18356,2,2,0,0,0,0,0,0,2,2,1,1
18357,2,2,0,0,0,0,0,0,2,2,1,1
18358,2,2,0,0,0,0,0,0,2,2,1,1
18359,2,2,0,0,0,0,0,0,2,2,1,1
18360,2,2,0,0,0,0,0,0,2,2,1,1
18361,2,2,0,0,0,0,0,0,2,2,1,1
18362,2,2,0,0,0,0,0,0,2,2,1,1
18363,2,2,0,0,0,0,0,0,2,2,1,1
18364,2,2,0,0,0,0,0,0,2,2,1,1
18365,2,2,0,0,0,0,0,0,2,2,1,1
18366,2,2,0,0,0,0,0,0,2,2,1,1
18367,2,2,0,0,0,0,0,0,2,2,1,1
18368,2,2,0,0,0,0,0,0,2,2,1,1
18369,2,2,0,0,0,0,0,0,2,2,1,1
18370,2,2,0,0,0,0,0,0,2,2,1,1
18371,2,2,0,0,0,0,0,0,2,2,1,1
18372,2,2,0,0,0,0,0,0,2,2,1,1
18373,2,2,0,0,0,0,0,0,2,2,1,1
18374,2,2,0,0,0,0,0,0,2,2,1,1
18375,2,2,0,0,0,0,0,0,2,2,1,1
18376,2,2,0,0,0,0,0,0,2,2,1,1
18377,2,2,0,0,0,0,0,0,2,2,1,1
18378,2,2,0,0,0,0,0,0,2,2,1,1
18379,2,2,0,0,0,0,0,0,2,2,1,1
18380,2,2,0,0,0,0,0,0,2,2,1,1
18381,2,2,0,0,0,0,0,0,2,2,1,1
18382,2,2,0,0,0,0,0,0,2,2,1,1
18383,2,2,0,0,0,0,0,0,2,2,1,1
18384,2,2,0,0,0,0,0,0,2,2,1,1
18385,2,2,0,0,0,0,0,0,2,2,1,1
18386,2,2,0,0,0,0,0,0,2,2,1,1
18387,2,2,0,0,0,0,0,0,2,2,1,1
18388,2,2,0,0,0,0,0,0,2,2,1,1
18389,2,2,0,0,0,0,0,0,2,2,1,1
18390,2,2,0,0,0,0,0,0,2,2,1,1
18391,2,2,0,0,0,0,0,0,2,2,1,1
18392,2,2,0,0,0,0,0,0,2,2,1,1
18393,2,2,0,0,0,0,0,0,2,2,1,1
18394,2,2,0,0,0,0,0,0,2,2,1,1
18395,2,2,0,0,0,0,0,0,2,2,1,1
18396,2,2,0,0,0,0,0,0,2,2,1,1
18397,2,2,0,0,0,0,0,0,2,2,1,1
18398,2,2,0,0,0,0,0,0,2,2,1,1
18399,2,2,0,0,0,0,0,0,2,2,1,1
18400,2,2,0,0,0,0,0,0,2,2,1,1
18401,2,2,0,0,0,0,0,0,2,2,1,1
18402,2,2,0,0,0,0,0,0,2,2,1,1
18403,2,2,0,0,0,0,0,0,2,2,1,1
18404,2,2,0,0,0,0,0,0,2,2,1,1
18405,2,2,0,0,0,0,0,0,2,2,1,1
18406,2,2,0,0,0,0,0,0,2,2,1,1
18407,2,2,0,0,0,0,0,0,2,2,1,1
18408,2,2,0,0,0,0,0,0,2,2,1,1
18409,2,2,0,0,0,0,0,0,2,2,1,1
18410,2,2,0,0,0,0,0,0,2,2,1,1
18411,2,2,0,0,0,0,0,0,2,2,1,1
18412,2,2,0,0,0,0,0,0,2,2,1,1
18413,2,2,0,0,0,0,0,0,2,2,1,1
18414,2,2,0,0,0,0,0,0,2,2,1,1
18415,2,2,0,0,0,0,0,0,2,2,1,1
18416,2,2,0,0,0,0,0,0,2,2,1,1
18417,2,2,0,0,0,0,0,0,2,2,1,1
18418,2,2,0,0,0,0,0,0,2,2,1,1
18419,2,2,0,0,0,0,0,0,2,2,1,1
18420,2,2,0,0,0,0,0,0,2,2,1,1
18421,2,2,0,0,0,0,0,0,2,2,1,1
18422,2,2,0,0,0,0,0,0,2,2,1,1
